video_path,video_name,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,label,original_vid
FF_data20/DFD_real/original_sequences/actors/c40/images/07__talking_against_wall,07__talking_against_wall,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,07__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/07__talking_against_wall,07__talking_against_wall,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,07__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/16__walking_down_indoor_hall_disgust,16__walking_down_indoor_hall_disgust,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,16__walking_down_indoor_hall_disgust
FF_data20/DFD_real/original_sequences/actors/c40/images/16__walking_down_indoor_hall_disgust,16__walking_down_indoor_hall_disgust,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,16__walking_down_indoor_hall_disgust
FF_data20/DFD_real/original_sequences/actors/c40/images/16__walking_down_indoor_hall_disgust,16__walking_down_indoor_hall_disgust,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,16__walking_down_indoor_hall_disgust
FF_data20/DFD_real/original_sequences/actors/c40/images/16__walking_down_indoor_hall_disgust,16__walking_down_indoor_hall_disgust,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,16__walking_down_indoor_hall_disgust
FF_data20/DFD_real/original_sequences/actors/c40/images/16__walking_down_indoor_hall_disgust,16__walking_down_indoor_hall_disgust,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,16__walking_down_indoor_hall_disgust
FF_data20/DFD_real/original_sequences/actors/c40/images/10__walk_down_hall_angry,10__walk_down_hall_angry,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,10__walk_down_hall_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/10__walk_down_hall_angry,10__walk_down_hall_angry,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,10__walk_down_hall_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/10__walk_down_hall_angry,10__walk_down_hall_angry,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,10__walk_down_hall_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/10__walk_down_hall_angry,10__walk_down_hall_angry,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,10__walk_down_hall_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/01__hugging_happy,01__hugging_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,01__hugging_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/01__hugging_happy,01__hugging_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,01__hugging_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/01__hugging_happy,01__hugging_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,01__hugging_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/21__talking_angry_couch,21__talking_angry_couch,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,21__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/21__talking_angry_couch,21__talking_angry_couch,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,21__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/21__talking_angry_couch,21__talking_angry_couch,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,21__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/21__talking_angry_couch,21__talking_angry_couch,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,21__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/21__talking_angry_couch,21__talking_angry_couch,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,21__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/21__talking_angry_couch,21__talking_angry_couch,1001.png,1021.png,1041.png,1061.png,1081.png,1101.png,1121.png,1141.png,1161.png,1181.png,0,21__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/13__walking_down_indoor_hall_disgust,13__walking_down_indoor_hall_disgust,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,13__walking_down_indoor_hall_disgust
FF_data20/DFD_real/original_sequences/actors/c40/images/13__walking_down_indoor_hall_disgust,13__walking_down_indoor_hall_disgust,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,13__walking_down_indoor_hall_disgust
FF_data20/DFD_real/original_sequences/actors/c40/images/13__walking_down_indoor_hall_disgust,13__walking_down_indoor_hall_disgust,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,13__walking_down_indoor_hall_disgust
FF_data20/DFD_real/original_sequences/actors/c40/images/13__walking_down_indoor_hall_disgust,13__walking_down_indoor_hall_disgust,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,13__walking_down_indoor_hall_disgust
FF_data20/DFD_real/original_sequences/actors/c40/images/13__walking_down_indoor_hall_disgust,13__walking_down_indoor_hall_disgust,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,13__walking_down_indoor_hall_disgust
FF_data20/DFD_real/original_sequences/actors/c40/images/13__walking_down_indoor_hall_disgust,13__walking_down_indoor_hall_disgust,1001.png,1021.png,1041.png,1061.png,1081.png,1101.png,1121.png,1141.png,1161.png,1181.png,0,13__walking_down_indoor_hall_disgust
FF_data20/DFD_real/original_sequences/actors/c40/images/17__talking_against_wall,17__talking_against_wall,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,17__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/17__talking_against_wall,17__talking_against_wall,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,17__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/17__talking_against_wall,17__talking_against_wall,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,17__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/17__talking_against_wall,17__talking_against_wall,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,17__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/16__podium_speech_happy,16__podium_speech_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,16__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/16__podium_speech_happy,16__podium_speech_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,16__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/16__podium_speech_happy,16__podium_speech_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,16__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/16__podium_speech_happy,16__podium_speech_happy,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,16__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/16__podium_speech_happy,16__podium_speech_happy,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,16__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/16__podium_speech_happy,16__podium_speech_happy,1001.png,1021.png,1041.png,1061.png,1081.png,1101.png,1121.png,1141.png,1161.png,1181.png,0,16__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/13__talking_against_wall,13__talking_against_wall,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,13__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/13__talking_against_wall,13__talking_against_wall,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,13__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/13__talking_against_wall,13__talking_against_wall,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,13__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/13__talking_against_wall,13__talking_against_wall,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,13__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/13__talking_against_wall,13__talking_against_wall,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,13__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/07__talking_angry_couch,07__talking_angry_couch,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,07__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/07__talking_angry_couch,07__talking_angry_couch,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,07__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/07__talking_angry_couch,07__talking_angry_couch,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,07__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/07__talking_angry_couch,07__talking_angry_couch,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,07__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/07__talking_angry_couch,07__talking_angry_couch,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,07__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/07__talking_angry_couch,07__talking_angry_couch,1001.png,1021.png,1041.png,1061.png,1081.png,1101.png,1121.png,1141.png,1161.png,1181.png,0,07__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/07__talking_angry_couch,07__talking_angry_couch,1201.png,1221.png,1241.png,1261.png,1281.png,1301.png,1321.png,1341.png,1361.png,1381.png,0,07__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/07__talking_angry_couch,07__talking_angry_couch,1401.png,1421.png,1441.png,1461.png,1481.png,1501.png,1521.png,1541.png,1561.png,1581.png,0,07__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/01__walking_outside_cafe_disgusted,01__walking_outside_cafe_disgusted,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,01__walking_outside_cafe_disgusted
FF_data20/DFD_real/original_sequences/actors/c40/images/19__walking_down_street_outside_angry,19__walking_down_street_outside_angry,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,19__walking_down_street_outside_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/19__walking_down_street_outside_angry,19__walking_down_street_outside_angry,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,19__walking_down_street_outside_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/19__walking_down_street_outside_angry,19__walking_down_street_outside_angry,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,19__walking_down_street_outside_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/10__podium_speech_happy,10__podium_speech_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,10__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/10__podium_speech_happy,10__podium_speech_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,10__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/10__podium_speech_happy,10__podium_speech_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,10__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/10__podium_speech_happy,10__podium_speech_happy,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,10__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/06__walking_outside_cafe_disgusted,06__walking_outside_cafe_disgusted,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,06__walking_outside_cafe_disgusted
FF_data20/DFD_real/original_sequences/actors/c40/images/02__meeting_serious,02__meeting_serious,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,02__meeting_serious
FF_data20/DFD_real/original_sequences/actors/c40/images/02__meeting_serious,02__meeting_serious,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,02__meeting_serious
FF_data20/DFD_real/original_sequences/actors/c40/images/02__meeting_serious,02__meeting_serious,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,02__meeting_serious
FF_data20/DFD_real/original_sequences/actors/c40/images/02__meeting_serious,02__meeting_serious,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,02__meeting_serious
FF_data20/DFD_real/original_sequences/actors/c40/images/09__walking_down_street_outside_angry,09__walking_down_street_outside_angry,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,09__walking_down_street_outside_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/09__walking_down_street_outside_angry,09__walking_down_street_outside_angry,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,09__walking_down_street_outside_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/23__podium_speech_happy,23__podium_speech_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,23__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/23__podium_speech_happy,23__podium_speech_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,23__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/23__podium_speech_happy,23__podium_speech_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,23__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/23__podium_speech_happy,23__podium_speech_happy,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,23__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/23__podium_speech_happy,23__podium_speech_happy,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,23__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/08__talking_against_wall,08__talking_against_wall,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,08__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/08__talking_against_wall,08__talking_against_wall,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,08__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/08__talking_against_wall,08__talking_against_wall,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,08__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/08__talking_against_wall,08__talking_against_wall,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,08__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/08__talking_against_wall,08__talking_against_wall,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,08__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/28__outside_talking_still_laughing,28__outside_talking_still_laughing,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,28__outside_talking_still_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/28__outside_talking_still_laughing,28__outside_talking_still_laughing,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,28__outside_talking_still_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/28__outside_talking_still_laughing,28__outside_talking_still_laughing,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,28__outside_talking_still_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/28__outside_talking_still_laughing,28__outside_talking_still_laughing,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,28__outside_talking_still_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/03__hugging_happy,03__hugging_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,03__hugging_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/03__hugging_happy,03__hugging_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,03__hugging_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/03__hugging_happy,03__hugging_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,03__hugging_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/03__hugging_happy,03__hugging_happy,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,03__hugging_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/02__talking_against_wall,02__talking_against_wall,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,02__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/02__talking_against_wall,02__talking_against_wall,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,02__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/02__talking_against_wall,02__talking_against_wall,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,02__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/02__talking_against_wall,02__talking_against_wall,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,02__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/28__talking_angry_couch,28__talking_angry_couch,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,28__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/28__talking_angry_couch,28__talking_angry_couch,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,28__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/28__talking_angry_couch,28__talking_angry_couch,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,28__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/28__talking_angry_couch,28__talking_angry_couch,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,28__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/28__talking_angry_couch,28__talking_angry_couch,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,28__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/28__talking_angry_couch,28__talking_angry_couch,1001.png,1021.png,1041.png,1061.png,1081.png,1101.png,1121.png,1141.png,1161.png,1181.png,0,28__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/25__talking_against_wall,25__talking_against_wall,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,25__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/25__talking_against_wall,25__talking_against_wall,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,25__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/25__talking_against_wall,25__talking_against_wall,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,25__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/25__talking_against_wall,25__talking_against_wall,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,25__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/25__talking_against_wall,25__talking_against_wall,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,25__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/18__podium_speech_happy,18__podium_speech_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,18__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/18__podium_speech_happy,18__podium_speech_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,18__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/18__podium_speech_happy,18__podium_speech_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,18__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/18__podium_speech_happy,18__podium_speech_happy,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,18__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/18__podium_speech_happy,18__podium_speech_happy,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,18__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/06__exit_phone_room,06__exit_phone_room,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,06__exit_phone_room
FF_data20/DFD_real/original_sequences/actors/c40/images/27__meeting_serious,27__meeting_serious,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,27__meeting_serious
FF_data20/DFD_real/original_sequences/actors/c40/images/27__meeting_serious,27__meeting_serious,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,27__meeting_serious
FF_data20/DFD_real/original_sequences/actors/c40/images/27__meeting_serious,27__meeting_serious,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,27__meeting_serious
FF_data20/DFD_real/original_sequences/actors/c40/images/27__meeting_serious,27__meeting_serious,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,27__meeting_serious
FF_data20/DFD_real/original_sequences/actors/c40/images/23__talking_against_wall,23__talking_against_wall,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,23__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/23__talking_against_wall,23__talking_against_wall,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,23__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/23__talking_against_wall,23__talking_against_wall,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,23__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/23__talking_against_wall,23__talking_against_wall,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,23__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/23__talking_against_wall,23__talking_against_wall,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,23__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/23__kitchen_still,23__kitchen_still,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,23__kitchen_still
FF_data20/DFD_real/original_sequences/actors/c40/images/23__kitchen_still,23__kitchen_still,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,23__kitchen_still
FF_data20/DFD_real/original_sequences/actors/c40/images/23__kitchen_still,23__kitchen_still,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,23__kitchen_still
FF_data20/DFD_real/original_sequences/actors/c40/images/23__kitchen_still,23__kitchen_still,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,23__kitchen_still
FF_data20/DFD_real/original_sequences/actors/c40/images/23__kitchen_still,23__kitchen_still,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,23__kitchen_still
FF_data20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/14_21__podium_speech_happy__IRKML4J0,14_21__podium_speech_happy__IRKML4J0,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,14__podium_speech_happy
FF_data20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/14_21__podium_speech_happy__IRKML4J0,14_21__podium_speech_happy__IRKML4J0,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,14__podium_speech_happy
FF_data20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/14_21__podium_speech_happy__IRKML4J0,14_21__podium_speech_happy__IRKML4J0,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,14__podium_speech_happy
FF_data20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/14_21__podium_speech_happy__IRKML4J0,14_21__podium_speech_happy__IRKML4J0,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,1,14__podium_speech_happy
FF_data20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/14_21__podium_speech_happy__IRKML4J0,14_21__podium_speech_happy__IRKML4J0,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,1,14__podium_speech_happy
