,video_path,video_name,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,label,original_vid
933,/content/FF_data/DFD_real/original_sequences/actors/c40/images/17__kitchen_pan,17__kitchen_pan,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,17__kitchen_pan
934,/content/FF_data/DFD_real/original_sequences/actors/c40/images/08__walk_down_hall_angry,08__walk_down_hall_angry,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,08__walk_down_hall_angry
935,/content/FF_data/DFD_real/original_sequences/actors/c40/images/08__walk_down_hall_angry,08__walk_down_hall_angry,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,08__walk_down_hall_angry
936,/content/FF_data/DFD_real/original_sequences/actors/c40/images/20__secret_conversation,20__secret_conversation,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,20__secret_conversation
937,/content/FF_data/DFD_real/original_sequences/actors/c40/images/20__secret_conversation,20__secret_conversation,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,20__secret_conversation
938,/content/FF_data/DFD_real/original_sequences/actors/c40/images/20__secret_conversation,20__secret_conversation,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,20__secret_conversation
939,/content/FF_data/DFD_real/original_sequences/actors/c40/images/20__secret_conversation,20__secret_conversation,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,20__secret_conversation
940,/content/FF_data/DFD_real/original_sequences/actors/c40/images/20__secret_conversation,20__secret_conversation,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,20__secret_conversation
941,/content/FF_data/DFD_real/original_sequences/actors/c40/images/19__kitchen_pan,19__kitchen_pan,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,19__kitchen_pan
942,/content/FF_data/DFD_real/original_sequences/actors/c40/images/19__kitchen_pan,19__kitchen_pan,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,19__kitchen_pan
943,/content/FF_data/DFD_real/original_sequences/actors/c40/images/19__kitchen_pan,19__kitchen_pan,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,19__kitchen_pan
944,/content/FF_data/DFD_real/original_sequences/actors/c40/images/19__kitchen_pan,19__kitchen_pan,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,19__kitchen_pan
945,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__hugging_happy,06__hugging_happy,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,06__hugging_happy
946,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__hugging_happy,06__hugging_happy,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,06__hugging_happy
947,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__hugging_happy,06__hugging_happy,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,06__hugging_happy
948,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__hugging_happy,06__hugging_happy,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,06__hugging_happy
949,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__talking_angry_couch,11__talking_angry_couch,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,11__talking_angry_couch
950,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__talking_angry_couch,11__talking_angry_couch,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,11__talking_angry_couch
951,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__talking_angry_couch,11__talking_angry_couch,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,11__talking_angry_couch
952,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__talking_angry_couch,11__talking_angry_couch,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,11__talking_angry_couch
953,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__talking_angry_couch,11__talking_angry_couch,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,11__talking_angry_couch
954,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__talking_angry_couch,11__talking_angry_couch,1000.png,1020.png,1040.png,1060.png,1080.png,1100.png,1120.png,1140.png,1160.png,1180.png,0,11__talking_angry_couch
955,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__talking_angry_couch,11__talking_angry_couch,1200.png,1220.png,1240.png,1260.png,1280.png,1300.png,1320.png,1340.png,1360.png,1380.png,0,11__talking_angry_couch
956,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__talking_angry_couch,11__talking_angry_couch,1400.png,1420.png,1440.png,1460.png,1480.png,1500.png,1520.png,1540.png,1560.png,1580.png,0,11__talking_angry_couch
957,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__outside_talking_pan_laughing,18__outside_talking_pan_laughing,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,18__outside_talking_pan_laughing
958,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__outside_talking_pan_laughing,18__outside_talking_pan_laughing,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,18__outside_talking_pan_laughing
959,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__outside_talking_pan_laughing,18__outside_talking_pan_laughing,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,18__outside_talking_pan_laughing
960,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__outside_talking_pan_laughing,18__outside_talking_pan_laughing,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,18__outside_talking_pan_laughing
961,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__kitchen_still,23__kitchen_still,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,23__kitchen_still
962,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__kitchen_still,23__kitchen_still,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,23__kitchen_still
963,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__kitchen_still,23__kitchen_still,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,23__kitchen_still
964,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__kitchen_still,23__kitchen_still,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,23__kitchen_still
965,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__kitchen_still,23__kitchen_still,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,23__kitchen_still
966,/content/FF_data/DFD_real/original_sequences/actors/c40/images/09__kitchen_pan,09__kitchen_pan,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,09__kitchen_pan
967,/content/FF_data/DFD_real/original_sequences/actors/c40/images/09__kitchen_pan,09__kitchen_pan,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,09__kitchen_pan
968,/content/FF_data/DFD_real/original_sequences/actors/c40/images/09__kitchen_pan,09__kitchen_pan,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,09__kitchen_pan
969,/content/FF_data/DFD_real/original_sequences/actors/c40/images/13__walking_down_street_outside_angry,13__walking_down_street_outside_angry,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,13__walking_down_street_outside_angry
970,/content/FF_data/DFD_real/original_sequences/actors/c40/images/13__walking_down_street_outside_angry,13__walking_down_street_outside_angry,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,13__walking_down_street_outside_angry
971,/content/FF_data/DFD_real/original_sequences/actors/c40/images/13__walking_down_street_outside_angry,13__walking_down_street_outside_angry,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,13__walking_down_street_outside_angry
972,/content/FF_data/DFD_real/original_sequences/actors/c40/images/05__outside_talking_pan_laughing,05__outside_talking_pan_laughing,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,05__outside_talking_pan_laughing
973,/content/FF_data/DFD_real/original_sequences/actors/c40/images/05__outside_talking_pan_laughing,05__outside_talking_pan_laughing,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,05__outside_talking_pan_laughing
974,/content/FF_data/DFD_real/original_sequences/actors/c40/images/05__outside_talking_pan_laughing,05__outside_talking_pan_laughing,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,05__outside_talking_pan_laughing
975,/content/FF_data/DFD_real/original_sequences/actors/c40/images/20__walking_down_indoor_hall_disgust,20__walking_down_indoor_hall_disgust,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,20__walking_down_indoor_hall_disgust
976,/content/FF_data/DFD_real/original_sequences/actors/c40/images/20__walking_down_indoor_hall_disgust,20__walking_down_indoor_hall_disgust,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,20__walking_down_indoor_hall_disgust
977,/content/FF_data/DFD_real/original_sequences/actors/c40/images/20__walking_down_indoor_hall_disgust,20__walking_down_indoor_hall_disgust,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,20__walking_down_indoor_hall_disgust
978,/content/FF_data/DFD_real/original_sequences/actors/c40/images/20__walking_down_indoor_hall_disgust,20__walking_down_indoor_hall_disgust,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,20__walking_down_indoor_hall_disgust
979,/content/FF_data/DFD_real/original_sequences/actors/c40/images/20__walking_down_indoor_hall_disgust,20__walking_down_indoor_hall_disgust,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,20__walking_down_indoor_hall_disgust
980,/content/FF_data/DFD_real/original_sequences/actors/c40/images/20__walking_down_indoor_hall_disgust,20__walking_down_indoor_hall_disgust,1000.png,1020.png,1040.png,1060.png,1080.png,1100.png,1120.png,1140.png,1160.png,1180.png,0,20__walking_down_indoor_hall_disgust
981,/content/FF_data/DFD_real/original_sequences/actors/c40/images/09__outside_talking_pan_laughing,09__outside_talking_pan_laughing,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,09__outside_talking_pan_laughing
982,/content/FF_data/DFD_real/original_sequences/actors/c40/images/09__outside_talking_pan_laughing,09__outside_talking_pan_laughing,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,09__outside_talking_pan_laughing
983,/content/FF_data/DFD_real/original_sequences/actors/c40/images/09__outside_talking_pan_laughing,09__outside_talking_pan_laughing,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,09__outside_talking_pan_laughing
984,/content/FF_data/DFD_real/original_sequences/actors/c40/images/09__outside_talking_pan_laughing,09__outside_talking_pan_laughing,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,09__outside_talking_pan_laughing
985,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__outside_talking_pan_laughing,06__outside_talking_pan_laughing,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,06__outside_talking_pan_laughing
986,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__outside_talking_pan_laughing,06__outside_talking_pan_laughing,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,06__outside_talking_pan_laughing
987,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__outside_talking_pan_laughing,06__outside_talking_pan_laughing,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,06__outside_talking_pan_laughing
988,/content/FF_data/DFD_real/original_sequences/actors/c40/images/22__walking_down_street_outside_angry,22__walking_down_street_outside_angry,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,22__walking_down_street_outside_angry
989,/content/FF_data/DFD_real/original_sequences/actors/c40/images/22__walking_down_street_outside_angry,22__walking_down_street_outside_angry,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,22__walking_down_street_outside_angry
990,/content/FF_data/DFD_real/original_sequences/actors/c40/images/22__walking_down_street_outside_angry,22__walking_down_street_outside_angry,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,22__walking_down_street_outside_angry
991,/content/FF_data/DFD_real/original_sequences/actors/c40/images/22__walking_down_street_outside_angry,22__walking_down_street_outside_angry,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,22__walking_down_street_outside_angry
992,/content/FF_data/DFD_real/original_sequences/actors/c40/images/22__walking_down_street_outside_angry,22__walking_down_street_outside_angry,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,22__walking_down_street_outside_angry
993,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__hugging_happy,03__hugging_happy,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,03__hugging_happy
994,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__hugging_happy,03__hugging_happy,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,03__hugging_happy
995,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__hugging_happy,03__hugging_happy,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,03__hugging_happy
996,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__hugging_happy,03__hugging_happy,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,03__hugging_happy
997,/content/FF_data/DFD_real/original_sequences/actors/c40/images/07__outside_talking_still_laughing,07__outside_talking_still_laughing,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,07__outside_talking_still_laughing
998,/content/FF_data/DFD_real/original_sequences/actors/c40/images/07__outside_talking_still_laughing,07__outside_talking_still_laughing,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,07__outside_talking_still_laughing
999,/content/FF_data/DFD_real/original_sequences/actors/c40/images/07__outside_talking_still_laughing,07__outside_talking_still_laughing,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,07__outside_talking_still_laughing
1000,/content/FF_data/DFD_real/original_sequences/actors/c40/images/07__outside_talking_still_laughing,07__outside_talking_still_laughing,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,07__outside_talking_still_laughing
1001,/content/FF_data/DFD_real/original_sequences/actors/c40/images/04__walking_outside_cafe_disgusted,04__walking_outside_cafe_disgusted,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,04__walking_outside_cafe_disgusted
1002,/content/FF_data/DFD_real/original_sequences/actors/c40/images/04__walking_outside_cafe_disgusted,04__walking_outside_cafe_disgusted,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,04__walking_outside_cafe_disgusted
1003,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__walk_down_hall_angry,18__walk_down_hall_angry,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,18__walk_down_hall_angry
1004,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__walk_down_hall_angry,18__walk_down_hall_angry,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,18__walk_down_hall_angry
1005,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__meeting_serious,27__meeting_serious,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,27__meeting_serious
1006,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__meeting_serious,27__meeting_serious,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,27__meeting_serious
1007,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__meeting_serious,27__meeting_serious,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,27__meeting_serious
1008,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__meeting_serious,27__meeting_serious,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,27__meeting_serious
1009,/content/FF_data/DFD_real/original_sequences/actors/c40/images/01__hugging_happy,01__hugging_happy,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,01__hugging_happy
1010,/content/FF_data/DFD_real/original_sequences/actors/c40/images/01__hugging_happy,01__hugging_happy,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,01__hugging_happy
1011,/content/FF_data/DFD_real/original_sequences/actors/c40/images/01__hugging_happy,01__hugging_happy,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,01__hugging_happy
1012,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__hugging_happy,23__hugging_happy,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,23__hugging_happy
1013,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__hugging_happy,23__hugging_happy,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,23__hugging_happy
1014,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__hugging_happy,23__hugging_happy,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,23__hugging_happy
1015,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__hugging_happy,23__hugging_happy,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,23__hugging_happy
1016,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__hugging_happy,23__hugging_happy,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,23__hugging_happy
1017,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__walking_and_outside_surprised,06__walking_and_outside_surprised,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,06__walking_and_outside_surprised
1018,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__walking_and_outside_surprised,06__walking_and_outside_surprised,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,06__walking_and_outside_surprised
1019,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__walking_and_outside_surprised,06__walking_and_outside_surprised,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,06__walking_and_outside_surprised
1020,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__walking_and_outside_surprised,06__walking_and_outside_surprised,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,06__walking_and_outside_surprised
1021,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__walking_and_outside_surprised,06__walking_and_outside_surprised,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,06__walking_and_outside_surprised
1022,/content/FF_data/DFD_real/original_sequences/actors/c40/images/17__exit_phone_room,17__exit_phone_room,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,17__exit_phone_room
1023,/content/FF_data/DFD_real/original_sequences/actors/c40/images/17__exit_phone_room,17__exit_phone_room,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,17__exit_phone_room
1024,/content/FF_data/DFD_real/original_sequences/actors/c40/images/17__exit_phone_room,17__exit_phone_room,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,17__exit_phone_room
1025,/content/FF_data/DFD_real/original_sequences/actors/c40/images/01__kitchen_still,01__kitchen_still,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,01__kitchen_still
1026,/content/FF_data/DFD_real/original_sequences/actors/c40/images/01__kitchen_still,01__kitchen_still,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,01__kitchen_still
1027,/content/FF_data/DFD_real/original_sequences/actors/c40/images/01__kitchen_still,01__kitchen_still,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,01__kitchen_still
1028,/content/FF_data/DFD_real/original_sequences/actors/c40/images/17__walking_down_indoor_hall_disgust,17__walking_down_indoor_hall_disgust,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,17__walking_down_indoor_hall_disgust
1029,/content/FF_data/DFD_real/original_sequences/actors/c40/images/17__walking_down_indoor_hall_disgust,17__walking_down_indoor_hall_disgust,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,17__walking_down_indoor_hall_disgust
1030,/content/FF_data/DFD_real/original_sequences/actors/c40/images/17__walking_down_indoor_hall_disgust,17__walking_down_indoor_hall_disgust,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,17__walking_down_indoor_hall_disgust
1031,/content/FF_data/DFD_real/original_sequences/actors/c40/images/17__walking_down_indoor_hall_disgust,17__walking_down_indoor_hall_disgust,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,17__walking_down_indoor_hall_disgust
1032,/content/FF_data/DFD_real/original_sequences/actors/c40/images/17__walking_down_indoor_hall_disgust,17__walking_down_indoor_hall_disgust,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,17__walking_down_indoor_hall_disgust
1033,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__kitchen_pan,11__kitchen_pan,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,11__kitchen_pan
1034,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__kitchen_pan,11__kitchen_pan,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,11__kitchen_pan
1035,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__kitchen_pan,11__kitchen_pan,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,11__kitchen_pan
1036,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__podium_speech_happy,18__podium_speech_happy,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,18__podium_speech_happy
1037,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__podium_speech_happy,18__podium_speech_happy,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,18__podium_speech_happy
1038,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__podium_speech_happy,18__podium_speech_happy,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,18__podium_speech_happy
1039,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__podium_speech_happy,18__podium_speech_happy,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,18__podium_speech_happy
1040,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__podium_speech_happy,18__podium_speech_happy,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,18__podium_speech_happy
1041,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__talking_angry_couch,27__talking_angry_couch,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,27__talking_angry_couch
1042,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__talking_angry_couch,27__talking_angry_couch,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,27__talking_angry_couch
1043,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__talking_angry_couch,27__talking_angry_couch,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,27__talking_angry_couch
1044,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__talking_angry_couch,27__talking_angry_couch,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,27__talking_angry_couch
1045,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__talking_angry_couch,27__talking_angry_couch,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,27__talking_angry_couch
1046,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__talking_angry_couch,27__talking_angry_couch,1000.png,1020.png,1040.png,1060.png,1080.png,1100.png,1120.png,1140.png,1160.png,1180.png,0,27__talking_angry_couch
1047,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__talking_angry_couch,27__talking_angry_couch,1200.png,1220.png,1240.png,1260.png,1280.png,1300.png,1320.png,1340.png,1360.png,1380.png,0,27__talking_angry_couch
1048,/content/FF_data/DFD_real/original_sequences/actors/c40/images/07__kitchen_pan,07__kitchen_pan,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,07__kitchen_pan
1049,/content/FF_data/DFD_real/original_sequences/actors/c40/images/07__kitchen_pan,07__kitchen_pan,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,07__kitchen_pan
