video_path,video_name,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,label,original_vid
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/21_03__hugging_happy__TEV3HIHZ,21_03__hugging_happy__TEV3HIHZ,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,1,21__hugging_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/21_07__talking_angry_couch__MKU99DVX,21_07__talking_angry_couch__MKU99DVX,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,21__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/21_07__talking_angry_couch__MKU99DVX,21_07__talking_angry_couch__MKU99DVX,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,21__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/21_07__talking_angry_couch__MKU99DVX,21_07__talking_angry_couch__MKU99DVX,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,21__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/21_07__talking_angry_couch__MKU99DVX,21_07__talking_angry_couch__MKU99DVX,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,1,21__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/21_07__talking_angry_couch__MKU99DVX,21_07__talking_angry_couch__MKU99DVX,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,1,21__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/21_07__talking_angry_couch__MKU99DVX,21_07__talking_angry_couch__MKU99DVX,1001.png,1021.png,1041.png,1061.png,1081.png,1101.png,1121.png,1141.png,1161.png,1181.png,1,21__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_04__outside_talking_still_laughing__ZK95PQDE,06_04__outside_talking_still_laughing__ZK95PQDE,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,06__outside_talking_still_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_04__outside_talking_still_laughing__ZK95PQDE,06_04__outside_talking_still_laughing__ZK95PQDE,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,06__outside_talking_still_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_04__outside_talking_still_laughing__ZK95PQDE,06_04__outside_talking_still_laughing__ZK95PQDE,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,06__outside_talking_still_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/19_24__outside_talking_still_laughing__DL7X7M6I,19_24__outside_talking_still_laughing__DL7X7M6I,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,19__outside_talking_still_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/19_24__outside_talking_still_laughing__DL7X7M6I,19_24__outside_talking_still_laughing__DL7X7M6I,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,19__outside_talking_still_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/19_24__outside_talking_still_laughing__DL7X7M6I,19_24__outside_talking_still_laughing__DL7X7M6I,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,19__outside_talking_still_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/19_24__outside_talking_still_laughing__DL7X7M6I,19_24__outside_talking_still_laughing__DL7X7M6I,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,1,19__outside_talking_still_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/13_11__podium_speech_happy__XXKQ4XM0,13_11__podium_speech_happy__XXKQ4XM0,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,13__podium_speech_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/13_11__podium_speech_happy__XXKQ4XM0,13_11__podium_speech_happy__XXKQ4XM0,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,13__podium_speech_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/13_11__podium_speech_happy__XXKQ4XM0,13_11__podium_speech_happy__XXKQ4XM0,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,13__podium_speech_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/13_11__podium_speech_happy__XXKQ4XM0,13_11__podium_speech_happy__XXKQ4XM0,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,1,13__podium_speech_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/15_06__walking_outside_cafe_disgusted__QRCD27P8,15_06__walking_outside_cafe_disgusted__QRCD27P8,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,15__walking_outside_cafe_disgusted
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/15_06__walking_outside_cafe_disgusted__QRCD27P8,15_06__walking_outside_cafe_disgusted__QRCD27P8,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,15__walking_outside_cafe_disgusted
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/21_03__outside_talking_still_laughing__V53E3RVB,21_03__outside_talking_still_laughing__V53E3RVB,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,21__outside_talking_still_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/21_03__outside_talking_still_laughing__V53E3RVB,21_03__outside_talking_still_laughing__V53E3RVB,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,21__outside_talking_still_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/21_03__outside_talking_still_laughing__V53E3RVB,21_03__outside_talking_still_laughing__V53E3RVB,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,21__outside_talking_still_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_25__outside_talking_pan_laughing__M86GQTHK,20_25__outside_talking_pan_laughing__M86GQTHK,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,20__outside_talking_pan_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_25__outside_talking_pan_laughing__M86GQTHK,20_25__outside_talking_pan_laughing__M86GQTHK,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,20__outside_talking_pan_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_25__outside_talking_pan_laughing__M86GQTHK,20_25__outside_talking_pan_laughing__M86GQTHK,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,20__outside_talking_pan_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/05_16__exit_phone_room__B62WCGUN,05_16__exit_phone_room__B62WCGUN,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,05__exit_phone_room
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/05_16__exit_phone_room__B62WCGUN,05_16__exit_phone_room__B62WCGUN,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,05__exit_phone_room
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/21_15__walking_outside_cafe_disgusted__87WSBJP3,21_15__walking_outside_cafe_disgusted__87WSBJP3,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,21__walking_outside_cafe_disgusted
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_15__outside_talking_pan_laughing__SB6PMCO0,02_15__outside_talking_pan_laughing__SB6PMCO0,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,02__outside_talking_pan_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_15__outside_talking_pan_laughing__SB6PMCO0,02_15__outside_talking_pan_laughing__SB6PMCO0,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,02__outside_talking_pan_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_15__outside_talking_pan_laughing__SB6PMCO0,02_15__outside_talking_pan_laughing__SB6PMCO0,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,02__outside_talking_pan_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/21_09__walking_outside_cafe_disgusted__Z8H2TRCI,21_09__walking_outside_cafe_disgusted__Z8H2TRCI,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,21__walking_outside_cafe_disgusted
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_25__talking_angry_couch__MI9BDQ7M,06_25__talking_angry_couch__MI9BDQ7M,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,06__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_25__talking_angry_couch__MI9BDQ7M,06_25__talking_angry_couch__MI9BDQ7M,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,06__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_25__talking_angry_couch__MI9BDQ7M,06_25__talking_angry_couch__MI9BDQ7M,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,06__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_25__talking_angry_couch__MI9BDQ7M,06_25__talking_angry_couch__MI9BDQ7M,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,1,06__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_25__talking_angry_couch__MI9BDQ7M,06_25__talking_angry_couch__MI9BDQ7M,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,1,06__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/12_06__hugging_happy__3K21NFNM,12_06__hugging_happy__3K21NFNM,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,12__hugging_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/12_06__hugging_happy__3K21NFNM,12_06__hugging_happy__3K21NFNM,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,12__hugging_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/12_06__hugging_happy__3K21NFNM,12_06__hugging_happy__3K21NFNM,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,12__hugging_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/12_06__hugging_happy__3K21NFNM,12_06__hugging_happy__3K21NFNM,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,1,12__hugging_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/03_21__exit_phone_room__YCSEBZO4,03_21__exit_phone_room__YCSEBZO4,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,03__exit_phone_room
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/03_21__exit_phone_room__YCSEBZO4,03_21__exit_phone_room__YCSEBZO4,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,03__exit_phone_room
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/27_03__walking_and_outside_surprised__KWGI1LSZ,27_03__walking_and_outside_surprised__KWGI1LSZ,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,27__walking_and_outside_surprised
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/27_03__walking_and_outside_surprised__KWGI1LSZ,27_03__walking_and_outside_surprised__KWGI1LSZ,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,27__walking_and_outside_surprised
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/27_03__walking_and_outside_surprised__KWGI1LSZ,27_03__walking_and_outside_surprised__KWGI1LSZ,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,27__walking_and_outside_surprised
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/27_03__walking_and_outside_surprised__KWGI1LSZ,27_03__walking_and_outside_surprised__KWGI1LSZ,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,1,27__walking_and_outside_surprised
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/27_03__walking_and_outside_surprised__KWGI1LSZ,27_03__walking_and_outside_surprised__KWGI1LSZ,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,1,27__walking_and_outside_surprised
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_12__outside_talking_pan_laughing__3K21NFNM,06_12__outside_talking_pan_laughing__3K21NFNM,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,06__outside_talking_pan_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_12__outside_talking_pan_laughing__3K21NFNM,06_12__outside_talking_pan_laughing__3K21NFNM,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,06__outside_talking_pan_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_27__kitchen_pan__LM907ECA,20_27__kitchen_pan__LM907ECA,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,20__kitchen_pan
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_27__kitchen_pan__LM907ECA,20_27__kitchen_pan__LM907ECA,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,20__kitchen_pan
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_27__kitchen_pan__LM907ECA,20_27__kitchen_pan__LM907ECA,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,20__kitchen_pan
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_21__talking_angry_couch__Z0XHPQAR,02_21__talking_angry_couch__Z0XHPQAR,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,02__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_21__talking_angry_couch__Z0XHPQAR,02_21__talking_angry_couch__Z0XHPQAR,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,02__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_21__talking_angry_couch__Z0XHPQAR,02_21__talking_angry_couch__Z0XHPQAR,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,02__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_21__talking_angry_couch__Z0XHPQAR,02_21__talking_angry_couch__Z0XHPQAR,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,1,02__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_21__talking_angry_couch__Z0XHPQAR,02_21__talking_angry_couch__Z0XHPQAR,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,1,02__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_21__talking_angry_couch__Z0XHPQAR,02_21__talking_angry_couch__Z0XHPQAR,1001.png,1021.png,1041.png,1061.png,1081.png,1101.png,1121.png,1141.png,1161.png,1181.png,1,02__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/21_11__walking_outside_cafe_disgusted__T7DK03O1,21_11__walking_outside_cafe_disgusted__T7DK03O1,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,21__walking_outside_cafe_disgusted
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/07_27__walking_down_street_outside_angry__3RH5PR6S,07_27__walking_down_street_outside_angry__3RH5PR6S,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,07__walking_down_street_outside_angry
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/07_27__walking_down_street_outside_angry__3RH5PR6S,07_27__walking_down_street_outside_angry__3RH5PR6S,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,07__walking_down_street_outside_angry
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/05_17__walking_down_street_outside_angry__M3H96PDQ,05_17__walking_down_street_outside_angry__M3H96PDQ,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,05__walking_down_street_outside_angry
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/05_17__walking_down_street_outside_angry__M3H96PDQ,05_17__walking_down_street_outside_angry__M3H96PDQ,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,05__walking_down_street_outside_angry
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/05_17__walking_down_street_outside_angry__M3H96PDQ,05_17__walking_down_street_outside_angry__M3H96PDQ,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,05__walking_down_street_outside_angry
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_06__talking_angry_couch__GH8TGTBS,02_06__talking_angry_couch__GH8TGTBS,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,02__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_06__talking_angry_couch__GH8TGTBS,02_06__talking_angry_couch__GH8TGTBS,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,02__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_06__talking_angry_couch__GH8TGTBS,02_06__talking_angry_couch__GH8TGTBS,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,02__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_06__talking_angry_couch__GH8TGTBS,02_06__talking_angry_couch__GH8TGTBS,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,1,02__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_06__talking_angry_couch__GH8TGTBS,02_06__talking_angry_couch__GH8TGTBS,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,1,02__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_06__talking_angry_couch__GH8TGTBS,02_06__talking_angry_couch__GH8TGTBS,1001.png,1021.png,1041.png,1061.png,1081.png,1101.png,1121.png,1141.png,1161.png,1181.png,1,02__talking_angry_couch
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/07_15__hugging_happy__9Z2MLKVX,07_15__hugging_happy__9Z2MLKVX,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,07__hugging_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/07_15__hugging_happy__9Z2MLKVX,07_15__hugging_happy__9Z2MLKVX,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,07__hugging_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/07_15__hugging_happy__9Z2MLKVX,07_15__hugging_happy__9Z2MLKVX,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,07__hugging_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/01_03__podium_speech_happy__480LQD1C,01_03__podium_speech_happy__480LQD1C,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,01__podium_speech_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/01_03__podium_speech_happy__480LQD1C,01_03__podium_speech_happy__480LQD1C,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,01__podium_speech_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/01_03__podium_speech_happy__480LQD1C,01_03__podium_speech_happy__480LQD1C,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,01__podium_speech_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/01_03__podium_speech_happy__480LQD1C,01_03__podium_speech_happy__480LQD1C,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,1,01__podium_speech_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_20__podium_speech_happy__O5X0AWR9,09_20__podium_speech_happy__O5X0AWR9,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,09__podium_speech_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_20__podium_speech_happy__O5X0AWR9,09_20__podium_speech_happy__O5X0AWR9,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,09__podium_speech_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_20__podium_speech_happy__O5X0AWR9,09_20__podium_speech_happy__O5X0AWR9,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,09__podium_speech_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_20__podium_speech_happy__O5X0AWR9,09_20__podium_speech_happy__O5X0AWR9,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,1,09__podium_speech_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_20__podium_speech_happy__O5X0AWR9,09_20__podium_speech_happy__O5X0AWR9,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,1,09__podium_speech_happy
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/01_11__walking_outside_cafe_disgusted__FAFWDR4W,01_11__walking_outside_cafe_disgusted__FAFWDR4W,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,01__walking_outside_cafe_disgusted
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_07__kitchen_pan__N9CWME71,09_07__kitchen_pan__N9CWME71,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,09__kitchen_pan
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_07__kitchen_pan__N9CWME71,09_07__kitchen_pan__N9CWME71,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,09__kitchen_pan
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_07__kitchen_pan__N9CWME71,09_07__kitchen_pan__N9CWME71,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,09__kitchen_pan
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_15__outside_talking_pan_laughing__I8G2LWD1,02_15__outside_talking_pan_laughing__I8G2LWD1,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,1,02__outside_talking_pan_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_15__outside_talking_pan_laughing__I8G2LWD1,02_15__outside_talking_pan_laughing__I8G2LWD1,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,1,02__outside_talking_pan_laughing
FF_data_200v_s20/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_15__outside_talking_pan_laughing__I8G2LWD1,02_15__outside_talking_pan_laughing__I8G2LWD1,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,1,02__outside_talking_pan_laughing
