,video_path,video_name,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,label,original_vid
986,/content/FF_data/DFD_real/original_sequences/actors/c40/images/07__talking_against_wall,07__talking_against_wall,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,07__talking_against_wall
987,/content/FF_data/DFD_real/original_sequences/actors/c40/images/07__talking_against_wall,07__talking_against_wall,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,07__talking_against_wall
988,/content/FF_data/DFD_real/original_sequences/actors/c40/images/17__talking_against_wall,17__talking_against_wall,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,17__talking_against_wall
989,/content/FF_data/DFD_real/original_sequences/actors/c40/images/17__talking_against_wall,17__talking_against_wall,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,17__talking_against_wall
990,/content/FF_data/DFD_real/original_sequences/actors/c40/images/17__talking_against_wall,17__talking_against_wall,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,17__talking_against_wall
991,/content/FF_data/DFD_real/original_sequences/actors/c40/images/17__talking_against_wall,17__talking_against_wall,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,17__talking_against_wall
992,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__podium_speech_happy,12__podium_speech_happy,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,12__podium_speech_happy
993,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__podium_speech_happy,12__podium_speech_happy,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,12__podium_speech_happy
994,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__podium_speech_happy,12__podium_speech_happy,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,12__podium_speech_happy
995,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__podium_speech_happy,12__podium_speech_happy,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,12__podium_speech_happy
996,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__podium_speech_happy,12__podium_speech_happy,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,12__podium_speech_happy
997,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__walking_down_indoor_hall_disgust,23__walking_down_indoor_hall_disgust,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,23__walking_down_indoor_hall_disgust
998,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__walking_down_indoor_hall_disgust,23__walking_down_indoor_hall_disgust,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,23__walking_down_indoor_hall_disgust
999,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__walking_down_indoor_hall_disgust,23__walking_down_indoor_hall_disgust,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,23__walking_down_indoor_hall_disgust
1000,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__walking_down_indoor_hall_disgust,23__walking_down_indoor_hall_disgust,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,23__walking_down_indoor_hall_disgust
1001,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__walking_down_indoor_hall_disgust,23__walking_down_indoor_hall_disgust,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,23__walking_down_indoor_hall_disgust
1002,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__walking_down_indoor_hall_disgust,23__walking_down_indoor_hall_disgust,1000.png,1020.png,1040.png,1060.png,1080.png,1100.png,1120.png,1140.png,1160.png,1180.png,0,23__walking_down_indoor_hall_disgust
1003,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__talking_angry_couch,06__talking_angry_couch,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,06__talking_angry_couch
1004,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__talking_angry_couch,06__talking_angry_couch,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,06__talking_angry_couch
1005,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__talking_angry_couch,06__talking_angry_couch,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,06__talking_angry_couch
1006,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__talking_angry_couch,06__talking_angry_couch,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,06__talking_angry_couch
1007,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__talking_angry_couch,06__talking_angry_couch,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,06__talking_angry_couch
1008,/content/FF_data/DFD_real/original_sequences/actors/c40/images/20__walk_down_hall_angry,20__walk_down_hall_angry,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,20__walk_down_hall_angry
1009,/content/FF_data/DFD_real/original_sequences/actors/c40/images/20__walk_down_hall_angry,20__walk_down_hall_angry,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,20__walk_down_hall_angry
1010,/content/FF_data/DFD_real/original_sequences/actors/c40/images/22__outside_talking_still_laughing,22__outside_talking_still_laughing,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,22__outside_talking_still_laughing
1011,/content/FF_data/DFD_real/original_sequences/actors/c40/images/22__outside_talking_still_laughing,22__outside_talking_still_laughing,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,22__outside_talking_still_laughing
1012,/content/FF_data/DFD_real/original_sequences/actors/c40/images/22__outside_talking_still_laughing,22__outside_talking_still_laughing,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,22__outside_talking_still_laughing
1013,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__walking_outside_cafe_disgusted,06__walking_outside_cafe_disgusted,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,06__walking_outside_cafe_disgusted
1014,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__kitchen_pan,27__kitchen_pan,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,27__kitchen_pan
1015,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__kitchen_pan,27__kitchen_pan,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,27__kitchen_pan
1016,/content/FF_data/DFD_real/original_sequences/actors/c40/images/14__outside_talking_still_laughing,14__outside_talking_still_laughing,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,14__outside_talking_still_laughing
1017,/content/FF_data/DFD_real/original_sequences/actors/c40/images/14__outside_talking_still_laughing,14__outside_talking_still_laughing,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,14__outside_talking_still_laughing
1018,/content/FF_data/DFD_real/original_sequences/actors/c40/images/14__outside_talking_still_laughing,14__outside_talking_still_laughing,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,14__outside_talking_still_laughing
1019,/content/FF_data/DFD_real/original_sequences/actors/c40/images/14__outside_talking_still_laughing,14__outside_talking_still_laughing,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,14__outside_talking_still_laughing
1020,/content/FF_data/DFD_real/original_sequences/actors/c40/images/16__podium_speech_happy,16__podium_speech_happy,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,16__podium_speech_happy
1021,/content/FF_data/DFD_real/original_sequences/actors/c40/images/16__podium_speech_happy,16__podium_speech_happy,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,16__podium_speech_happy
1022,/content/FF_data/DFD_real/original_sequences/actors/c40/images/16__podium_speech_happy,16__podium_speech_happy,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,16__podium_speech_happy
1023,/content/FF_data/DFD_real/original_sequences/actors/c40/images/16__podium_speech_happy,16__podium_speech_happy,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,16__podium_speech_happy
1024,/content/FF_data/DFD_real/original_sequences/actors/c40/images/16__podium_speech_happy,16__podium_speech_happy,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,16__podium_speech_happy
1025,/content/FF_data/DFD_real/original_sequences/actors/c40/images/16__podium_speech_happy,16__podium_speech_happy,1000.png,1020.png,1040.png,1060.png,1080.png,1100.png,1120.png,1140.png,1160.png,1180.png,0,16__podium_speech_happy
1026,/content/FF_data/DFD_real/original_sequences/actors/c40/images/10__exit_phone_room,10__exit_phone_room,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,10__exit_phone_room
1027,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__exit_phone_room,23__exit_phone_room,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,23__exit_phone_room
1028,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__exit_phone_room,23__exit_phone_room,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,23__exit_phone_room
1029,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__exit_phone_room,23__exit_phone_room,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,23__exit_phone_room
1030,/content/FF_data/DFD_real/original_sequences/actors/c40/images/04__podium_speech_happy,04__podium_speech_happy,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,04__podium_speech_happy
1031,/content/FF_data/DFD_real/original_sequences/actors/c40/images/04__podium_speech_happy,04__podium_speech_happy,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,04__podium_speech_happy
1032,/content/FF_data/DFD_real/original_sequences/actors/c40/images/04__podium_speech_happy,04__podium_speech_happy,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,04__podium_speech_happy
1033,/content/FF_data/DFD_real/original_sequences/actors/c40/images/04__podium_speech_happy,04__podium_speech_happy,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,04__podium_speech_happy
1034,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__secret_conversation,02__secret_conversation,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,02__secret_conversation
1035,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__secret_conversation,02__secret_conversation,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,02__secret_conversation
1036,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__secret_conversation,02__secret_conversation,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,02__secret_conversation
1037,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__secret_conversation,02__secret_conversation,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,02__secret_conversation
1038,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__secret_conversation,02__secret_conversation,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,02__secret_conversation
1039,/content/FF_data/DFD_real/original_sequences/actors/c40/images/28__secret_conversation,28__secret_conversation,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,28__secret_conversation
1040,/content/FF_data/DFD_real/original_sequences/actors/c40/images/28__secret_conversation,28__secret_conversation,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,28__secret_conversation
1041,/content/FF_data/DFD_real/original_sequences/actors/c40/images/28__secret_conversation,28__secret_conversation,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,28__secret_conversation
1042,/content/FF_data/DFD_real/original_sequences/actors/c40/images/28__secret_conversation,28__secret_conversation,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,28__secret_conversation
1043,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__talking_against_wall,02__talking_against_wall,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,02__talking_against_wall
1044,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__talking_against_wall,02__talking_against_wall,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,02__talking_against_wall
1045,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__talking_against_wall,02__talking_against_wall,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,02__talking_against_wall
1046,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__talking_against_wall,02__talking_against_wall,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,02__talking_against_wall
1047,/content/FF_data/DFD_real/original_sequences/actors/c40/images/19__outside_talking_pan_laughing,19__outside_talking_pan_laughing,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,19__outside_talking_pan_laughing
1048,/content/FF_data/DFD_real/original_sequences/actors/c40/images/19__outside_talking_pan_laughing,19__outside_talking_pan_laughing,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,19__outside_talking_pan_laughing
1049,/content/FF_data/DFD_real/original_sequences/actors/c40/images/19__outside_talking_pan_laughing,19__outside_talking_pan_laughing,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,19__outside_talking_pan_laughing
1050,/content/FF_data/DFD_real/original_sequences/actors/c40/images/10__walking_down_street_outside_angry,10__walking_down_street_outside_angry,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,10__walking_down_street_outside_angry
1051,/content/FF_data/DFD_real/original_sequences/actors/c40/images/10__walking_down_street_outside_angry,10__walking_down_street_outside_angry,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,10__walking_down_street_outside_angry
1052,/content/FF_data/DFD_real/original_sequences/actors/c40/images/10__walking_down_street_outside_angry,10__walking_down_street_outside_angry,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,10__walking_down_street_outside_angry
1053,/content/FF_data/DFD_real/original_sequences/actors/c40/images/10__walking_down_street_outside_angry,10__walking_down_street_outside_angry,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,10__walking_down_street_outside_angry
1054,/content/FF_data/DFD_real/original_sequences/actors/c40/images/25__walking_outside_cafe_disgusted,25__walking_outside_cafe_disgusted,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,25__walking_outside_cafe_disgusted
1055,/content/FF_data/DFD_real/original_sequences/actors/c40/images/25__walking_outside_cafe_disgusted,25__walking_outside_cafe_disgusted,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,25__walking_outside_cafe_disgusted
1056,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__walking_outside_cafe_disgusted,23__walking_outside_cafe_disgusted,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,23__walking_outside_cafe_disgusted
1057,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__walking_outside_cafe_disgusted,23__walking_outside_cafe_disgusted,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,23__walking_outside_cafe_disgusted
1058,/content/FF_data/DFD_real/original_sequences/actors/c40/images/23__walking_outside_cafe_disgusted,23__walking_outside_cafe_disgusted,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,23__walking_outside_cafe_disgusted
1059,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__outside_talking_still_laughing,18__outside_talking_still_laughing,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,18__outside_talking_still_laughing
1060,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__outside_talking_still_laughing,18__outside_talking_still_laughing,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,18__outside_talking_still_laughing
1061,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__outside_talking_still_laughing,18__outside_talking_still_laughing,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,18__outside_talking_still_laughing
1062,/content/FF_data/DFD_real/original_sequences/actors/c40/images/18__outside_talking_still_laughing,18__outside_talking_still_laughing,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,18__outside_talking_still_laughing
1063,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__talking_angry_couch,12__talking_angry_couch,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,12__talking_angry_couch
1064,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__talking_angry_couch,12__talking_angry_couch,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,12__talking_angry_couch
1065,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__talking_angry_couch,12__talking_angry_couch,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,12__talking_angry_couch
1066,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__talking_angry_couch,12__talking_angry_couch,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,12__talking_angry_couch
1067,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__talking_angry_couch,12__talking_angry_couch,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,12__talking_angry_couch
1068,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__talking_angry_couch,12__talking_angry_couch,1000.png,1020.png,1040.png,1060.png,1080.png,1100.png,1120.png,1140.png,1160.png,1180.png,0,12__talking_angry_couch
1069,/content/FF_data/DFD_real/original_sequences/actors/c40/images/28__walking_outside_cafe_disgusted,28__walking_outside_cafe_disgusted,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,28__walking_outside_cafe_disgusted
1070,/content/FF_data/DFD_real/original_sequences/actors/c40/images/28__walking_outside_cafe_disgusted,28__walking_outside_cafe_disgusted,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,28__walking_outside_cafe_disgusted
1071,/content/FF_data/DFD_real/original_sequences/actors/c40/images/13__walk_down_hall_angry,13__walk_down_hall_angry,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,13__walk_down_hall_angry
1072,/content/FF_data/DFD_real/original_sequences/actors/c40/images/13__walk_down_hall_angry,13__walk_down_hall_angry,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,13__walk_down_hall_angry
1073,/content/FF_data/DFD_real/original_sequences/actors/c40/images/13__walk_down_hall_angry,13__walk_down_hall_angry,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,13__walk_down_hall_angry
1074,/content/FF_data/DFD_real/original_sequences/actors/c40/images/13__secret_conversation,13__secret_conversation,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,13__secret_conversation
1075,/content/FF_data/DFD_real/original_sequences/actors/c40/images/13__secret_conversation,13__secret_conversation,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,13__secret_conversation
1076,/content/FF_data/DFD_real/original_sequences/actors/c40/images/13__secret_conversation,13__secret_conversation,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,13__secret_conversation
1077,/content/FF_data/DFD_real/original_sequences/actors/c40/images/13__secret_conversation,13__secret_conversation,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,13__secret_conversation
1078,/content/FF_data/DFD_real/original_sequences/actors/c40/images/08__outside_talking_pan_laughing,08__outside_talking_pan_laughing,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,08__outside_talking_pan_laughing
1079,/content/FF_data/DFD_real/original_sequences/actors/c40/images/08__outside_talking_pan_laughing,08__outside_talking_pan_laughing,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,08__outside_talking_pan_laughing
1080,/content/FF_data/DFD_real/original_sequences/actors/c40/images/08__outside_talking_pan_laughing,08__outside_talking_pan_laughing,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,08__outside_talking_pan_laughing
1081,/content/FF_data/DFD_real/original_sequences/actors/c40/images/10__kitchen_still,10__kitchen_still,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,10__kitchen_still
1082,/content/FF_data/DFD_real/original_sequences/actors/c40/images/10__kitchen_still,10__kitchen_still,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,10__kitchen_still
1083,/content/FF_data/DFD_real/original_sequences/actors/c40/images/10__kitchen_still,10__kitchen_still,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,10__kitchen_still
1084,/content/FF_data/DFD_real/original_sequences/actors/c40/images/10__kitchen_still,10__kitchen_still,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,10__kitchen_still
1085,/content/FF_data/DFD_real/original_sequences/actors/c40/images/05__kitchen_pan,05__kitchen_pan,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,05__kitchen_pan
1086,/content/FF_data/DFD_real/original_sequences/actors/c40/images/05__kitchen_pan,05__kitchen_pan,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,05__kitchen_pan
1087,/content/FF_data/DFD_real/original_sequences/actors/c40/images/05__kitchen_pan,05__kitchen_pan,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,05__kitchen_pan
1088,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__exit_phone_room,06__exit_phone_room,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,06__exit_phone_room
1089,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__talking_angry_couch,15__talking_angry_couch,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,15__talking_angry_couch
1090,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__talking_angry_couch,15__talking_angry_couch,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,15__talking_angry_couch
1091,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__talking_angry_couch,15__talking_angry_couch,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,15__talking_angry_couch
1092,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__talking_angry_couch,15__talking_angry_couch,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,15__talking_angry_couch
1093,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__talking_angry_couch,15__talking_angry_couch,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,15__talking_angry_couch
1094,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__talking_angry_couch,15__talking_angry_couch,1000.png,1020.png,1040.png,1060.png,1080.png,1100.png,1120.png,1140.png,1160.png,1180.png,0,15__talking_angry_couch
1095,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__walking_outside_cafe_disgusted,03__walking_outside_cafe_disgusted,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,03__walking_outside_cafe_disgusted
1096,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__walking_outside_cafe_disgusted,03__walking_outside_cafe_disgusted,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,03__walking_outside_cafe_disgusted
1097,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__walking_outside_cafe_disgusted,03__walking_outside_cafe_disgusted,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,03__walking_outside_cafe_disgusted
1098,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__kitchen_still,15__kitchen_still,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,15__kitchen_still
1099,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__kitchen_still,15__kitchen_still,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,15__kitchen_still
1100,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__kitchen_still,15__kitchen_still,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,15__kitchen_still
1101,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__kitchen_still,15__kitchen_still,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,15__kitchen_still
